"user_id","most_search_june","category_june","most_search_july","category_july","Trending_Type","Previous"
"99417079",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"938734",tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,Unchanged,Unchanged
"97360067",nhất kiến khuynh tâm,Phim cổ trang,mộng hoa lục,Phim,Changed,Phim cổ trang
"97447256",why her?,Phim tâm lý,why her?,Phim tâm lý,Unchanged,Unchanged
"97100254",Thử Thách Thần Tượng,Chương trình truyền hình thực tế,Thử Thách Thần Tượng,Chương trình truyền hình thực tế,Unchanged,Unchanged
"98204896",yêu tinh,Phim kinh dị,thiên nga bóng đêm,Phim,Changed,Phim kinh dị
"95965737",fairy tail,Phim hoạt hình (anime),fairy tail,Phim hoạt hình (anime),Unchanged,Unchanged
"99514895",thiên nga bóng đêm,Phim,thiên nga bóng đêm,Phim,Unchanged,Unchanged
"97444656",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"97450080",nhất kiến khuynh tâm,Phim cổ trang,yêu tinh,Phim kinh dị,Changed,Phim cổ trang
"93901817",sao băng,Phim tình cảm,why her?,Phim tâm lý,Changed,Phim tình cảm
"93980394",Tìm kiếm bằng giọng nói,Chương trình truyền hình thực tế,Tìm kiếm bằng giọng nói,Chương trình truyền hình thực tế,Unchanged,Unchanged
"97203430",tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,siêu nhân,Phim hành động,Changed,Video âm nhạc
"98275229",cảnh đẹp ngày vui biết bao giờ,Video về du lịch và cảnh đẹp,nhất kiến khuynh tâm,Phim cổ trang,Changed,Video về du lịch và cảnh đẹp
"97618918",why her?,Phim tâm lý,cô nàng trong trắng oh woo ri,Phim,Changed,Phim tâm lý
"96043051",lấy danh nghĩa người nhà,Phim,lấy danh nghĩa người nhà,Phim,Unchanged,Unchanged
"99611923",sao băng,Phim tình cảm,chàng hậu,Phim tình cảm hài hước,Changed,Phim tình cảm
"94002438",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"98074207",why her?,Phim tâm lý,why her?,Phim tâm lý,Unchanged,Unchanged
"93989959",yêu tinh,Phim kinh dị,yêu tinh,Phim kinh dị,Unchanged,Unchanged
"97413390",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"96212877",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"98092638",yêu tinh,Phim kinh dị,yêu tinh,Phim kinh dị,Unchanged,Unchanged
"98477409",siêu nhân,Phim hành động,siêu nhân,Phim hành động,Unchanged,Unchanged
"97649783",running man,Chương trình truyền hình thực tế,running man,Chương trình truyền hình thực tế,Unchanged,Unchanged
"99702908",Tìm kiếm bằng giọng nói,Chương trình truyền hình thực tế,Tìm kiếm bằng giọng nói,Chương trình truyền hình thực tế,Unchanged,Unchanged
"94013432",cảnh đẹp ngày vui biết bao giờ,Video về du lịch và cảnh đẹp,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Changed,Video về du lịch và cảnh đẹp
"94000873",why her?,Phim tâm lý,why her?,Phim tâm lý,Unchanged,Unchanged
"97789607",cảnh đẹp ngày vui biết bao giờ,Video về du lịch và cảnh đẹp,thiên nga bóng đêm,Phim,Changed,Video về du lịch và cảnh đẹp
"9810913",siêu nhân,Phim hành động,siêu nhân,Phim hành động,Unchanged,Unchanged
"9637898",bắt ma phá án,Phim trinh thám,thiên nga bóng đêm,Phim,Changed,Phim trinh thám
"98688112",nhất kiến khuynh tâm,Phim cổ trang,yêu nhầm chị dâu,Phim tình cảm hài hước,Changed,Phim cổ trang
"94083609",bắt ma phá án,Phim trinh thám,thiên nga bóng đêm,Phim,Changed,Phim trinh thám
"99730025",nữ thanh tra tài ba,Phim,why her?,Phim tâm lý,Changed,Phim
"97715817",cô nàng trong trắng oh woo ri,Phim,lấy danh nghĩa người nhà,Phim,Unchanged,Unchanged
"97820705",thiên nga bóng đêm,Phim,mộng hoa lục,Phim,Unchanged,Unchanged
"94092541",fairy tail,Phim hoạt hình (anime),fairy tail,Phim hoạt hình (anime),Unchanged,Unchanged
"98831138",nhất kiến khuynh tâm,Phim cổ trang,sao băng,Phim tình cảm,Changed,Phim cổ trang
"98290998",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"96452540",hội pháp sư,Phim phép thuật,hội pháp sư,Phim phép thuật,Unchanged,Unchanged
"94176478",yêu tinh,Phim kinh dị,con tim sắt đá,Phim tình cảm,Changed,Phim kinh dị
"94180039",fairy tail,Phim hoạt hình (anime),fairy tail,Phim hoạt hình (anime),Unchanged,Unchanged
"98364676",cô nàng trong trắng oh woo ri,Phim,cô nàng trong trắng oh woo ri,Phim,Unchanged,Unchanged
"99782596",cô nàng trong trắng oh woo ri,Phim,cảnh đẹp ngày vui biết bao giờ,Video về du lịch và cảnh đẹp,Changed,Phim
"97885819",vẻ đẹp đích thực,Phim tình cảm,bắt ma phá án,Phim trinh thám,Changed,Phim tình cảm
"96463563",sao băng,Phim tình cảm,bắt ma phá án,Phim trinh thám,Changed,Phim tình cảm
"94210690",siêu nhân,Phim hành động,siêu nhân,Phim hành động,Unchanged,Unchanged
"97924537",vô tình nhặt được tổng tài,Phim tình cảm,con tim sắt đá,Phim tình cảm,Unchanged,Unchanged
"99251758",mộng hoa lục,Phim,kẻ trộm mặt trăng: minions,Phim hoạt hình (animation),Changed,Phim
"98574736",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"9418307",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"9799355",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"9832921",thiên nga bóng đêm,Phim,why her?,Phim tâm lý,Changed,Phim
"94322000",running man,Chương trình truyền hình thực tế,running man,Chương trình truyền hình thực tế,Unchanged,Unchanged
"96522734",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"98984236",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"9935950",tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Changed,Video âm nhạc
"94233388",running man,Chương trình truyền hình thực tế,Thử Thách Thần Tượng,Chương trình truyền hình thực tế,Unchanged,Unchanged
"98446717",yêu nhầm chị dâu,Phim tình cảm hài hước,con tim sắt đá,Phim tình cảm,Changed,Phim tình cảm hài hước
"94328145",yêu nhầm chị dâu,Phim tình cảm hài hước,vô tình nhặt được tổng tài,Phim tình cảm,Changed,Phim tình cảm hài hước
"94447173",why her?,Phim tâm lý,Thử Thách Thần Tượng,Chương trình truyền hình thực tế,Changed,Phim tâm lý
"99185999",mộng hoa lục,Phim,mộng hoa lục,Phim,Unchanged,Unchanged
"98377242",mộng hoa lục,Phim,mộng hoa lục,Phim,Unchanged,Unchanged
"9675899",mộng hoa lục,Phim,thiên nga bóng đêm,Phim,Unchanged,Unchanged
"99640043",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"94438934",vô tình nhặt được tổng tài,Phim tình cảm,vô tình nhặt được tổng tài,Phim tình cảm,Unchanged,Unchanged
"9866837",bắt ma phá án,Phim trinh thám,chàng hậu,Phim tình cảm hài hước,Changed,Phim trinh thám
"94702062",why her?,Phim tâm lý,why her?,Phim tâm lý,Unchanged,Unchanged
"99193030",nữ thanh tra tài ba,Phim,running man,Chương trình truyền hình thực tế,Changed,Phim
"98589014",fairy tail,Phim hoạt hình (anime),fairy tail,Phim hoạt hình (anime),Unchanged,Unchanged
"96791173",running man,Chương trình truyền hình thực tế,thiên nga bóng đêm,Phim,Changed,Chương trình truyền hình thực tế
"99847059",why her?,Phim tâm lý,chàng hậu,Phim tình cảm hài hước,Changed,Phim tâm lý
"99112252",why her?,Phim tâm lý,why her?,Phim tâm lý,Unchanged,Unchanged
"94831023",chàng hậu,Phim tình cảm hài hước,chàng hậu,Phim tình cảm hài hước,Unchanged,Unchanged
"9991480",thiên nga bóng đêm,Phim,thiên nga bóng đêm,Phim,Unchanged,Unchanged
"94825924",vô tình nhặt được tổng tài,Phim tình cảm,kẻ trộm mặt trăng: minions,Phim hoạt hình (animation),Changed,Phim tình cảm
"98764255",sao băng,Phim tình cảm,sao băng,Phim tình cảm,Unchanged,Unchanged
"99469215",nữ thanh tra tài ba,Phim,thiên nga bóng đêm,Phim,Unchanged,Unchanged
"97064416",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"99547463",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"98783217",yêu nhầm chị dâu,Phim tình cảm hài hước,yêu nhầm chị dâu,Phim tình cảm hài hước,Unchanged,Unchanged
"95176050",Tìm kiếm bằng giọng nói,Chương trình truyền hình thực tế,Tìm kiếm bằng giọng nói,Chương trình truyền hình thực tế,Unchanged,Unchanged
"94979798",running man,Chương trình truyền hình thực tế,running man,Chương trình truyền hình thực tế,Unchanged,Unchanged
"97231809",Thử Thách Thần Tượng,Chương trình truyền hình thực tế,running man,Chương trình truyền hình thực tế,Unchanged,Unchanged
"99943742",why her?,Phim tâm lý,why her?,Phim tâm lý,Unchanged,Unchanged
"99469478",vô tình nhặt được tổng tài,Phim tình cảm,cô nàng trong trắng oh woo ri,Phim,Changed,Phim tình cảm
"98886487",chàng hậu,Phim tình cảm hài hước,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Changed,Phim tình cảm hài hước
"95499666",mộng hoa lục,Phim,why her?,Phim tâm lý,Changed,Phim
"99678566",siêu nhân,Phim hành động,siêu nhân,Phim hành động,Unchanged,Unchanged
"973141",hội pháp sư,Phim phép thuật,chàng hậu,Phim tình cảm hài hước,Changed,Phim phép thuật
"95013384",tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,Unchanged,Unchanged
"95861854",running man,Chương trình truyền hình thực tế,running man,Chương trình truyền hình thực tế,Unchanged,Unchanged
"99666175",yêu tinh,Phim kinh dị,yêu tinh,Phim kinh dị,Unchanged,Unchanged
"99101462",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"99898346",nữ thanh tra tài ba,Phim,yêu tinh,Phim kinh dị,Changed,Phim
"97322317",Thử Thách Thần Tượng,Chương trình truyền hình thực tế,Tìm kiếm bằng giọng nói,Chương trình truyền hình thực tế,Unchanged,Unchanged
"95085764",fairy tail,Phim hoạt hình (anime),fairy tail,Phim hoạt hình (anime),Unchanged,Unchanged
"97713592",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"99278558",mộng hoa lục,Phim,thiên nga bóng đêm,Phim,Unchanged,Unchanged
"96049268",why her?,Phim tâm lý,why her?,Phim tâm lý,Unchanged,Unchanged
"99972100",sao băng,Phim tình cảm,yêu tinh,Phim kinh dị,Changed,Phim tình cảm
"9522796",bắt ma phá án,Phim trinh thám,lấy danh nghĩa người nhà,Phim,Changed,Phim trinh thám
"97749710",mộng hoa lục,Phim,mộng hoa lục,Phim,Unchanged,Unchanged
"99521514",bắt ma phá án,Phim trinh thám,nhất kiến khuynh tâm,Phim cổ trang,Changed,Phim trinh thám
"96057599",sao băng,Phim tình cảm,con tim sắt đá,Phim tình cảm,Unchanged,Unchanged
"97860088",thiên nga bóng đêm,Phim,thiên nga bóng đêm,Phim,Unchanged,Unchanged
"95430936",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"99575559",nữ thanh tra tài ba,Phim,yêu nhầm chị dâu,Phim tình cảm hài hước,Changed,Phim
"9803869",sao băng,Phim tình cảm,cuộc chiến thượng lưu,Phim hài,Changed,Phim tình cảm
"95580863",siêu nhân,Phim hành động,siêu nhân,Phim hành động,Unchanged,Unchanged
"96099770",cảnh đẹp ngày vui biết bao giờ,Video về du lịch và cảnh đẹp,nhất kiến khuynh tâm,Phim cổ trang,Changed,Video về du lịch và cảnh đẹp
"98278214",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,Changed,Phim
"95896972",bắt ma phá án,Phim trinh thám,con tim sắt đá,Phim tình cảm,Changed,Phim trinh thám
"96204652",fairy tail,Phim hoạt hình (anime),fairy tail,Phim hoạt hình (anime),Unchanged,Unchanged
"98830450",fairy tail,Phim hoạt hình (anime),fairy tail,Phim hoạt hình (anime),Unchanged,Unchanged
"96283813",tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,Unchanged,Unchanged
"96450775",running man,Chương trình truyền hình thực tế,running man,Chương trình truyền hình thực tế,Unchanged,Unchanged
"96343359",tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,Unchanged,Unchanged
"9690619",sao băng,Phim tình cảm,con tim sắt đá,Phim tình cảm,Unchanged,Unchanged
"99263342",cảnh đẹp ngày vui biết bao giờ,Video về du lịch và cảnh đẹp,cảnh đẹp ngày vui biết bao giờ,Video về du lịch và cảnh đẹp,Unchanged,Unchanged
"96998037",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,yêu tinh,Phim kinh dị,Changed,Phim
"96498339",siêu nhân,Phim hành động,siêu nhân,Phim hành động,Unchanged,Unchanged
"99306189",yêu nhầm chị dâu,Phim tình cảm hài hước,yêu nhầm chị dâu,Phim tình cảm hài hước,Unchanged,Unchanged
"96636156",vẻ đẹp đích thực,Phim tình cảm,yêu nhầm chị dâu,Phim tình cảm hài hước,Changed,Phim tình cảm
"97134047",running man,Chương trình truyền hình thực tế,running man,Chương trình truyền hình thực tế,Unchanged,Unchanged
"99439614",running man,Chương trình truyền hình thực tế,running man,Chương trình truyền hình thực tế,Unchanged,Unchanged
"9725748",running man,Chương trình truyền hình thực tế,running man,Chương trình truyền hình thực tế,Unchanged,Unchanged
"96865235",sao băng,Phim tình cảm,bắt ma phá án,Phim trinh thám,Changed,Phim tình cảm
"99645647",lấy danh nghĩa người nhà,Phim,thiên nga bóng đêm,Phim,Unchanged,Unchanged
"9699066",siêu nhân,Phim hành động,siêu nhân,Phim hành động,Unchanged,Unchanged
"97305669",why her?,Phim tâm lý,kẻ trộm mặt trăng: minions,Phim hoạt hình (animation),Changed,Phim tâm lý
"99926046",vô tình nhặt được tổng tài,Phim tình cảm,kẻ trộm mặt trăng: minions,Phim hoạt hình (animation),Changed,Phim tình cảm
"97104837",vẻ đẹp đích thực,Phim tình cảm,con tim sắt đá,Phim tình cảm,Unchanged,Unchanged
"99983739",siêu nhân,Phim hành động,siêu nhân,Phim hành động,Unchanged,Unchanged
"971103",Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Liên Minh Công Lý: Phiên bản của Zack Snyder,Phim,Unchanged,Unchanged
"97449225",sao băng,Phim tình cảm,nhất kiến khuynh tâm,Phim cổ trang,Changed,Phim tình cảm
"99996333",why her?,Phim tâm lý,why her?,Phim tâm lý,Unchanged,Unchanged
"97638163",tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,tôi thấy hoa vàng trên cỏ xanh,Video âm nhạc,Unchanged,Unchanged
"97263967",thiên nga bóng đêm,Phim,thiên nga bóng đêm,Phim,Unchanged,Unchanged
"97648704",fairy tail,Phim hoạt hình (anime),chàng hậu,Phim tình cảm hài hước,Changed,Phim hoạt hình (anime)
"97328602",sao băng,Phim tình cảm,thiên nga bóng đêm,Phim,Changed,Phim tình cảm
"97776772",yêu tinh,Phim kinh dị,yêu tinh,Phim kinh dị,Unchanged,Unchanged
"97586384",siêu nhân,Phim hành động,siêu nhân,Phim hành động,Unchanged,Unchanged
"97670882",siêu nhân,Phim hành động,u19,Phim học đường,Changed,Phim hành động
"97926051",why her?,Phim tâm lý,mộng hoa lục,Phim,Changed,Phim tâm lý
"97671152",nữ thanh tra tài ba,Phim,vô tình nhặt được tổng tài,Phim tình cảm,Changed,Phim
"97987474",fairy tail,Phim hoạt hình (anime),fairy tail,Phim hoạt hình (anime),Unchanged,Unchanged
"9818808",yêu nhầm chị dâu,Phim tình cảm hài hước,yêu nhầm chị dâu,Phim tình cảm hài hước,Unchanged,Unchanged
"97720355",cảnh đẹp ngày vui biết bao giờ,Video về du lịch và cảnh đẹp,nhất kiến khuynh tâm,Phim cổ trang,Changed,Video về du lịch và cảnh đẹp
"97940769",bắt ma phá án,Phim trinh thám,running man,Chương trình truyền hình thực tế,Changed,Phim trinh thám
"98300040",lấy danh nghĩa người nhà,Phim,yêu tinh,Phim kinh dị,Changed,Phim
"98305480",fairy tail,Phim hoạt hình (anime),fairy tail,Phim hoạt hình (anime),Unchanged,Unchanged
